name,region,country,lat,lon,tz_id,localtime_epoch,localtime,last_updated_epoch,last_updated,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph,text,co,no2,o3,so2,pm2_5,pm10,us-epa-index,gb-defra-index
Kancheepuram,Tamil Nadu,India,12.83,79.72,Asia/Kolkata,1633935613,2021-10-11 12:30,1633932000,2021-10-11 11:30,32.0,89.6,1,6.9,11.2,300,WNW,1006.0,29.71,0.0,0.0,67,75,35.1,95.2,5.0,3.0,8.0,8.9,14.4,Mist,337.1000061035156,3.700000047683716,53.599998474121094,1.899999976158142,6.0,7.599999904632568,1,1
Kanyakumari,Tamil Nadu,India,8.08,77.55,Asia/Kolkata,1633935613,2021-10-11 12:30,1633934700,2021-10-11 12:15,28.0,82.4,1,5.6,9.0,260,W,1010.0,29.83,1.7,0.07,89,75,31.4,88.5,5.0,3.0,6.0,24.4,39.2,Light rain,290.3999938964844,6.199999809265137,23.600000381469727,2.799999952316284,3.0,4.099999904632568,1,1
Karur,Tamil Nadu,India,10.95,78.08,Asia/Kolkata,1633935613,2021-10-11 12:30,1633934700,2021-10-11 12:15,31.0,87.8,1,10.5,16.9,280,W,1007.0,29.74,0.0,0.0,66,75,34.7,94.4,4.0,2.0,8.0,9.6,15.5,Mist,313.79998779296875,6.599999904632568,24.0,2.799999952316284,4.099999904632568,6.699999809265137,1,1
Krishnagiri,Tamil Nadu,India,12.53,78.23,Asia/Kolkata,1633935614,2021-10-11 12:30,1633932000,2021-10-11 11:30,30.1,86.2,1,7.8,12.6,287,WNW,1008.0,29.76,0.0,0.0,62,38,33.6,92.5,10.0,6.0,8.0,8.9,14.4,Partly cloudy,323.79998779296875,6.400000095367432,39.70000076293945,3.5999999046325684,3.700000047683716,5.099999904632568,1,1
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1633935614,2021-10-11 12:30,1633934700,2021-10-11 12:15,34.0,93.2,1,4.3,6.8,280,W,1007.0,29.74,0.0,0.0,56,50,41.0,105.8,8.0,4.0,7.0,5.8,9.4,Partly cloudy,310.3999938964844,6.900000095367432,25.799999237060547,4.199999809265137,3.9000000953674316,6.0,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1633935614,2021-10-11 12:30,1633932000,2021-10-11 11:30,31.1,88.0,1,7.8,12.6,249,WSW,1007.0,29.73,0.0,0.0,64,94,36.2,97.2,10.0,6.0,7.0,8.9,14.4,Overcast,377.20001220703125,13.699999809265137,16.299999237060547,17.200000762939453,6.599999904632568,9.300000190734863,1,1
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1633935615,2021-10-11 12:30,1633932000,2021-10-11 11:30,30.9,87.6,1,5.6,9.0,278,W,1008.0,29.75,0.0,0.0,67,26,36.4,97.5,10.0,6.0,8.0,6.5,10.4,Partly cloudy,403.8999938964844,8.600000381469727,28.600000381469727,3.700000047683716,9.0,12.5,1,1
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1633935615,2021-10-11 12:30,1633932000,2021-10-11 11:30,31.0,87.8,1,10.5,16.9,280,W,1007.0,29.74,0.0,0.0,66,75,35.3,95.5,4.0,2.0,8.0,13.6,22.0,Mist,307.1000061035156,4.800000190734863,26.799999237060547,1.7000000476837158,4.400000095367432,7.099999904632568,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1633935615,2021-10-11 12:30,1633932000,2021-10-11 11:30,31.0,87.8,1,10.5,16.9,280,W,1007.0,29.74,0.0,0.0,66,75,34.9,94.7,4.0,2.0,7.0,8.9,14.4,Mist,287.1000061035156,4.300000190734863,31.799999237060547,0.5,2.9000000953674316,5.199999809265137,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1633935616,2021-10-11 12:30,1633932000,2021-10-11 11:30,30.8,87.4,1,9.2,14.8,224,SW,1007.0,29.75,0.3,0.01,67,81,36.1,97.0,9.0,5.0,7.0,10.7,17.3,Patchy rain possible,257.0,7.199999809265137,39.29999923706055,4.0,3.9000000953674316,4.599999904632568,1,1
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1633935616,2021-10-11 12:30,1633932000,2021-10-11 11:30,30.3,86.5,1,3.8,6.1,270,W,1008.0,29.77,1.2,0.05,70,70,35.7,96.3,10.0,6.0,7.0,5.1,8.3,Light rain shower,270.3999938964844,2.5,30.799999237060547,2.299999952316284,2.200000047683716,3.700000047683716,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1633935616,2021-10-11 12:30,1633932000,2021-10-11 11:30,34.0,93.2,1,4.3,6.8,280,W,1007.0,29.74,0.0,0.0,56,50,41.2,106.1,8.0,4.0,7.0,8.7,14.0,Partly cloudy,357.20001220703125,5.400000095367432,40.099998474121094,1.399999976158142,8.699999809265137,11.600000381469727,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1633935617,2021-10-11 12:30,1633934700,2021-10-11 12:15,31.0,87.8,1,10.5,16.9,280,W,1007.0,29.74,0.0,0.0,66,75,35.1,95.1,4.0,2.0,8.0,13.9,22.3,Mist,343.79998779296875,6.800000190734863,20.600000381469727,7.0,5.699999809265137,8.800000190734863,1,1
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1633935617,2021-10-11 12:30,1633932000,2021-10-11 11:30,31.8,89.2,1,9.4,15.1,261,W,1007.0,29.72,0.0,0.0,59,100,36.5,97.7,10.0,6.0,7.0,10.7,17.3,Overcast,360.5,9.0,19.700000762939453,8.0,5.699999809265137,8.399999618530273,1,1
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1633935618,2021-10-11 12:30,1633932000,2021-10-11 11:30,31.0,87.8,1,10.5,16.9,280,W,1007.0,29.74,0.0,0.0,66,75,35.2,95.3,4.0,2.0,8.0,14.8,23.8,Mist,283.70001220703125,4.800000190734863,21.799999237060547,3.0,2.5,4.5,1,1
Tirunelveli,Tamil Nadu,India,8.73,77.7,Asia/Kolkata,1633935618,2021-10-11 12:30,1633932000,2021-10-11 11:30,31.9,89.4,1,5.6,9.0,212,SSW,1008.0,29.75,0.1,0.0,55,88,35.9,96.6,10.0,6.0,7.0,6.5,10.4,Patchy rain possible,233.6999969482422,2.5999999046325684,45.400001525878906,0.5,1.100000023841858,1.7000000476837158,1,1
Tirupur,Tamil Nadu,India,11.1,77.35,Asia/Kolkata,1633935618,2021-10-11 12:30,1633934700,2021-10-11 12:15,31.0,87.8,1,10.5,16.9,210,SSW,1009.0,29.8,0.1,0.0,59,75,34.4,93.8,7.0,4.0,7.0,6.7,10.8,Light rain,357.20001220703125,9.399999618530273,15.199999809265137,5.699999809265137,6.400000095367432,8.699999809265137,1,1
Tiruvallur,Tamil Nadu,India,13.15,79.92,Asia/Kolkata,1633935619,2021-10-11 12:30,1633932000,2021-10-11 11:30,32.0,89.6,1,6.9,11.2,300,WNW,1006.0,29.71,2.6,0.1,67,75,35.2,95.4,5.0,3.0,7.0,6.9,11.2,Mist,360.5,2.299999952316284,68.0,1.600000023841858,12.300000190734863,14.100000381469727,1,2
Tiruvannamalai,Tamil Nadu,India,12.22,79.07,Asia/Kolkata,1633935619,2021-10-11 12:30,1633932000,2021-10-11 11:30,33.3,91.9,1,4.5,7.2,280,W,1007.0,29.72,0.0,0.0,52,56,38.1,100.6,10.0,6.0,8.0,5.1,8.3,Partly cloudy,357.20001220703125,4.5,38.29999923706055,2.0,6.199999809265137,7.800000190734863,1,1
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1633935619,2021-10-11 12:30,1633934700,2021-10-11 12:15,32.2,90.0,1,8.3,13.3,314,NW,1007.0,29.74,2.5,0.1,61,74,37.8,100.0,7.0,4.0,7.0,13.0,20.9,Moderate or heavy rain shower,290.3999938964844,2.299999952316284,36.099998474121094,0.8999999761581421,2.0,2.700000047683716,1,1
Villupuram,Tamil Nadu,India,11.93,79.48,Asia/Kolkata,1633935620,2021-10-11 12:30,1633932000,2021-10-11 11:30,33.7,92.7,1,6.7,10.8,293,WNW,1006.0,29.71,0.1,0.0,54,72,39.4,102.9,10.0,6.0,7.0,7.8,12.6,Patchy rain possible,373.79998779296875,6.800000190734863,40.400001525878906,1.7000000476837158,6.5,9.399999618530273,1,1
Ariyalur,Tamil Nadu,India,11.13,79.08,Asia/Kolkata,1634022004,2021-10-12 12:30,1634021100,2021-10-12 12:15,32.0,89.6,1,11.9,19.1,260,W,1007.0,29.74,0.5,0.02,59,50,40.3,104.5,6.0,3.0,6.0,13.2,21.2,Partly cloudy,420.6000061035156,12.199999809265137,30.0,5.0,16.899999618530273,20.5,2,2
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1634022004,2021-10-12 12:30,1634021100,2021-10-12 12:15,33.0,91.4,1,6.9,11.2,290,WNW,1005.0,29.68,0.0,0.0,59,50,38.6,101.5,8.0,4.0,8.0,4.0,6.5,Partly cloudy,580.7999877929688,13.399999618530273,90.80000305175781,11.300000190734863,31.200000762939453,42.099998474121094,2,3
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1634022005,2021-10-12 12:30,1634021100,2021-10-12 12:15,28.0,82.4,1,13.6,22.0,230,SW,1009.0,29.8,0.4,0.02,70,75,32.4,90.4,5.0,3.0,6.0,13.0,20.9,Mist,330.5,4.099999904632568,47.900001525878906,5.0,5.900000095367432,7.699999809265137,1,1
Cuddalore,Tamil Nadu,India,11.75,79.75,Asia/Kolkata,1634022005,2021-10-12 12:30,1634018400,2021-10-12 11:30,32.3,90.1,1,15.0,24.1,286,WNW,1007.0,29.72,0.1,0.0,61,84,38.1,100.6,10.0,6.0,7.0,17.2,27.7,Patchy rain possible,454.0,6.099999904632568,68.69999694824219,2.200000047683716,17.600000381469727,21.899999618530273,2,2
Dharmapuri,Tamil Nadu,India,12.13,78.17,Asia/Kolkata,1634022006,2021-10-12 12:30,1634018400,2021-10-12 11:30,24.8,76.6,1,7.2,11.5,233,SW,1009.0,29.79,1.7,0.07,84,74,27.0,80.6,9.0,5.0,5.0,8.3,13.3,Patchy light rain,287.1000061035156,1.600000023841858,60.79999923706055,1.7000000476837158,6.5,7.199999809265137,1,1
Dindigul,Tamil Nadu,India,10.35,77.95,Asia/Kolkata,1634022006,2021-10-12 12:30,1634018400,2021-10-12 11:30,33.0,91.4,1,4.3,6.8,290,WNW,1007.0,29.74,0.0,0.0,59,50,48.8,119.8,8.0,4.0,6.0,4.0,6.5,Partly cloudy,330.5,4.800000190734863,30.799999237060547,1.2999999523162842,5.400000095367432,12.899999618530273,1,1
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1634022006,2021-10-12 12:30,1634018400,2021-10-12 11:30,27.7,81.9,1,9.4,15.1,251,WSW,1009.0,29.78,0.4,0.02,77,67,31.2,88.2,5.0,3.0,6.0,10.7,17.3,Patchy light drizzle,327.1000061035156,4.400000095367432,50.79999923706055,2.0999999046325684,6.699999809265137,9.300000190734863,1,1
Kancheepuram,Tamil Nadu,India,12.83,79.72,Asia/Kolkata,1634022007,2021-10-12 12:30,1634018400,2021-10-12 11:30,33.0,91.4,1,6.9,11.2,290,WNW,1005.0,29.68,0.0,0.0,59,50,37.7,99.8,8.0,4.0,8.0,11.4,18.4,Partly cloudy,370.5,3.299999952316284,67.19999694824219,1.7000000476837158,9.199999809265137,11.300000190734863,1,1
Kanyakumari,Tamil Nadu,India,8.08,77.55,Asia/Kolkata,1634022007,2021-10-12 12:30,1634018400,2021-10-12 11:30,28.8,83.8,1,13.9,22.3,287,WNW,1010.0,29.81,1.1,0.04,74,74,33.1,91.6,10.0,6.0,6.0,18.6,29.9,Light rain shower,267.0,5.199999809265137,36.099998474121094,3.0999999046325684,4.199999809265137,5.199999809265137,1,1
Karur,Tamil Nadu,India,10.95,78.08,Asia/Kolkata,1634022008,2021-10-12 12:30,1634018400,2021-10-12 11:30,30.4,86.7,1,16.1,25.9,265,W,1008.0,29.77,0.0,0.0,65,48,34.8,94.6,10.0,6.0,8.0,18.6,29.9,Partly cloudy,267.0,3.9000000953674316,34.29999923706055,1.899999976158142,2.200000047683716,3.700000047683716,1,1
Krishnagiri,Tamil Nadu,India,12.53,78.23,Asia/Kolkata,1634022008,2021-10-12 12:30,1634018400,2021-10-12 11:30,26.3,79.3,1,8.1,13.0,264,W,1009.0,29.78,0.5,0.02,78,70,28.9,84.0,5.0,3.0,6.0,9.2,14.8,Patchy light drizzle,323.79998779296875,3.700000047683716,67.19999694824219,3.299999952316284,7.699999809265137,9.100000381469727,1,1
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1634022008,2021-10-12 12:30,1634021100,2021-10-12 12:15,33.0,91.4,1,4.3,6.8,290,WNW,1007.0,29.74,0.0,0.0,59,50,43.5,110.4,8.0,4.0,7.0,12.5,20.2,Partly cloudy,270.3999938964844,4.400000095367432,29.299999237060547,2.4000000953674316,2.4000000953674316,4.0,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1634022009,2021-10-12 12:30,1634018400,2021-10-12 11:30,29.1,84.4,1,10.3,16.6,264,W,1007.0,29.75,0.0,0.0,73,45,33.6,92.5,10.0,6.0,7.0,12.1,19.4,Partly cloudy,534.0999755859375,23.0,17.399999618530273,24.100000381469727,22.299999237060547,26.399999618530273,2,2
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1634022009,2021-10-12 12:30,1634018400,2021-10-12 11:30,28.7,83.7,1,9.6,15.5,267,W,1008.0,29.78,0.0,0.0,72,85,32.5,90.5,10.0,6.0,6.0,11.9,19.1,Cloudy,433.8999938964844,8.600000381469727,52.900001525878906,4.800000190734863,14.399999618530273,18.799999237060547,1,2
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1634022009,2021-10-12 12:30,1634018400,2021-10-12 11:30,32.0,89.6,1,11.9,19.1,260,W,1007.0,29.74,0.0,0.0,59,50,38.2,100.8,6.0,3.0,8.0,19.0,30.6,Partly cloudy,333.79998779296875,6.900000095367432,25.399999618530273,2.5,7.400000095367432,10.0,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1634022010,2021-10-12 12:30,1634018400,2021-10-12 11:30,32.0,89.6,1,11.9,19.1,260,W,1007.0,29.74,0.0,0.0,59,50,38.4,101.0,6.0,3.0,8.0,9.8,15.8,Partly cloudy,267.0,3.0999999046325684,30.799999237060547,0.6000000238418579,1.600000023841858,3.299999952316284,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1634022010,2021-10-12 12:30,1634018400,2021-10-12 11:30,32.2,90.0,1,9.2,14.8,214,SW,1007.0,29.75,0.0,0.0,58,38,37.1,98.8,10.0,6.0,8.0,10.5,16.9,Partly cloudy,280.3999938964844,6.300000190734863,26.100000381469727,0.5,2.299999952316284,3.5,1,1
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1634022010,2021-10-12 12:30,1634018400,2021-10-12 11:30,27.3,81.1,1,5.8,9.4,238,WSW,1009.0,29.79,0.2,0.01,81,79,31.0,87.8,10.0,6.0,6.0,6.7,10.8,Light rain shower,303.79998779296875,2.299999952316284,53.599998474121094,3.299999952316284,5.699999809265137,7.5,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1634022011,2021-10-12 12:30,1634018400,2021-10-12 11:30,33.0,91.4,1,4.3,6.8,290,WNW,1007.0,29.74,0.0,0.0,59,50,38.7,101.7,8.0,4.0,7.0,9.6,15.5,Partly cloudy,367.20001220703125,5.300000190734863,40.79999923706055,0.699999988079071,8.399999618530273,11.5,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1634022011,2021-10-12 12:30,1634018400,2021-10-12 11:30,32.0,89.6,1,11.9,19.1,260,W,1007.0,29.74,0.0,0.0,59,50,38.1,100.6,6.0,3.0,7.0,16.6,26.6,Partly cloudy,360.5,8.100000381469727,25.0,5.599999904632568,8.100000381469727,11.600000381469727,1,1
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1634022012,2021-10-12 12:30,1634018400,2021-10-12 11:30,28.9,84.0,1,9.4,15.1,273,W,1007.0,29.75,0.1,0.0,70,63,32.7,90.9,10.0,6.0,6.0,12.8,20.5,Patchy rain possible,487.29998779296875,14.699999809265137,22.0,9.899999618530273,15.899999618530273,20.399999618530273,2,2
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1634022012,2021-10-12 12:30,1634021100,2021-10-12 12:15,32.0,89.6,1,11.9,19.1,260,W,1007.0,29.74,0.0,0.0,59,50,38.3,100.9,6.0,3.0,7.0,19.5,31.3,Partly cloudy,280.3999938964844,4.5,28.600000381469727,2.9000000953674316,2.700000047683716,4.599999904632568,1,1
Tirunelveli,Tamil Nadu,India,8.73,77.7,Asia/Kolkata,1634022013,2021-10-12 12:30,1634021100,2021-10-12 12:15,32.7,90.9,1,9.2,14.8,245,WSW,1008.0,29.77,0.0,0.0,51,23,36.4,97.5,10.0,6.0,8.0,10.5,16.9,Sunny,327.1000061035156,6.400000095367432,40.400001525878906,1.399999976158142,4.599999904632568,6.400000095367432,1,1
Tirupur,Tamil Nadu,India,11.1,77.35,Asia/Kolkata,1634022013,2021-10-12 12:30,1634021100,2021-10-12 12:15,28.0,82.4,1,13.6,22.0,230,SW,1009.0,29.8,0.5,0.02,70,75,31.9,89.4,5.0,3.0,6.0,15.2,24.5,Mist,360.5,6.5,42.20000076293945,6.0,7.800000190734863,10.0,1,1
Tiruvallur,Tamil Nadu,India,13.15,79.92,Asia/Kolkata,1634022013,2021-10-12 12:30,1634018400,2021-10-12 11:30,33.0,91.4,1,6.9,11.2,290,WNW,1005.0,29.68,0.0,0.0,59,50,36.8,98.3,8.0,4.0,8.0,4.5,7.2,Partly cloudy,410.6000061035156,2.200000047683716,77.30000305175781,1.0,14.199999809265137,17.100000381469727,1,2
Tiruvannamalai,Tamil Nadu,India,12.22,79.07,Asia/Kolkata,1634022014,2021-10-12 12:30,1634018400,2021-10-12 11:30,29.4,84.9,1,7.6,12.2,251,WSW,1007.0,29.74,0.0,0.0,70,79,33.6,92.5,10.0,6.0,6.0,8.7,14.0,Cloudy,397.20001220703125,3.5999999046325684,58.70000076293945,1.7999999523162842,10.100000381469727,12.0,1,1
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1634022014,2021-10-12 12:30,1634021100,2021-10-12 12:15,30.8,87.4,1,9.8,15.8,286,WNW,1007.0,29.73,0.7,0.03,61,55,34.9,94.8,10.0,6.0,7.0,12.3,19.8,Light rain shower,313.79998779296875,2.299999952316284,45.79999923706055,1.100000023841858,4.199999809265137,5.699999809265137,1,1
Villupuram,Tamil Nadu,India,11.93,79.48,Asia/Kolkata,1634022014,2021-10-12 12:30,1634018400,2021-10-12 11:30,30.6,87.1,1,12.3,19.8,275,W,1007.0,29.74,0.0,0.0,67,28,35.6,96.1,10.0,6.0,8.0,14.1,22.7,Partly cloudy,480.70001220703125,7.199999809265137,62.20000076293945,2.0,16.600000381469727,19.299999237060547,2,2
Ariyalur,Tamil Nadu,India,11.13,79.08,Asia/Kolkata,1634108404,2021-10-13 12:30,1634104800,2021-10-13 11:30,32.0,89.6,1,15.0,24.1,270,W,1006.0,29.71,0.0,0.0,59,25,35.8,96.4,6.0,3.0,8.0,13.4,21.6,Partly cloudy,367.20001220703125,6.900000095367432,52.20000076293945,3.9000000953674316,11.600000381469727,14.699999809265137,1,1
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1634108405,2021-10-13 12:30,1634104800,2021-10-13 11:30,32.2,90.0,1,8.1,13.0,15,NNE,1006.0,29.69,0.0,0.0,62,57,38.1,100.6,10.0,6.0,8.0,9.2,14.8,Partly cloudy,520.7000122070312,14.100000381469727,83.0,10.899999618530273,24.399999618530273,36.79999923706055,2,3
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1634108405,2021-10-13 12:30,1634104800,2021-10-13 11:30,30.0,86.0,1,8.1,13.0,220,SW,1009.0,29.8,0.0,0.0,59,75,32.6,90.8,6.0,3.0,8.0,14.1,22.7,Partly cloudy,297.1000061035156,4.400000095367432,45.79999923706055,4.5,5.0,7.5,1,1
Cuddalore,Tamil Nadu,India,11.75,79.75,Asia/Kolkata,1634108405,2021-10-13 12:30,1634104800,2021-10-13 11:30,32.0,89.6,1,4.5,7.2,267,W,1006.0,29.71,0.0,0.0,60,37,37.2,99.0,10.0,6.0,8.0,5.1,8.3,Partly cloudy,337.1000061035156,5.400000095367432,47.900001525878906,2.0999999046325684,6.199999809265137,11.300000190734863,1,1
Dharmapuri,Tamil Nadu,India,12.13,78.17,Asia/Kolkata,1634108406,2021-10-13 12:30,1634107500,2021-10-13 12:15,29.0,84.2,1,8.3,13.3,269,W,1008.0,29.76,0.0,0.0,64,53,31.8,89.2,10.0,6.0,7.0,9.6,15.5,Partly cloudy,240.3000030517578,2.5999999046325684,41.79999923706055,1.899999976158142,2.799999952316284,3.799999952316284,1,1
Dindigul,Tamil Nadu,India,10.35,77.95,Asia/Kolkata,1634108406,2021-10-13 12:30,1634104800,2021-10-13 11:30,35.0,95.0,1,13.6,22.0,300,WNW,1006.0,29.71,0.0,0.0,44,25,44.9,112.9,8.0,4.0,7.0,4.5,7.2,Partly cloudy,227.0,1.0,50.79999923706055,0.5,1.899999976158142,3.5,1,1
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1634108406,2021-10-13 12:30,1634104800,2021-10-13 11:30,31.1,88.0,1,5.4,8.6,278,W,1007.0,29.75,0.0,0.0,62,16,35.8,96.4,10.0,6.0,8.0,6.3,10.1,Sunny,323.79998779296875,5.400000095367432,60.099998474121094,2.700000047683716,8.699999809265137,11.800000190734863,1,1
Kancheepuram,Tamil Nadu,India,12.83,79.72,Asia/Kolkata,1634108407,2021-10-13 12:30,1634104800,2021-10-13 11:30,34.0,93.2,1,4.3,6.8,20,NNE,1005.0,29.68,0.2,0.01,56,25,40.6,105.1,7.0,4.0,7.0,9.6,15.5,Partly cloudy,343.79998779296875,4.0,52.20000076293945,1.600000023841858,5.400000095367432,7.300000190734863,1,1
Kanyakumari,Tamil Nadu,India,8.08,77.55,Asia/Kolkata,1634108407,2021-10-13 12:30,1634107500,2021-10-13 12:15,30.0,86.0,1,8.1,13.0,290,WNW,1008.0,29.77,0.0,0.0,75,50,33.3,91.9,6.0,3.0,8.0,17.4,28.1,Partly cloudy,293.70001220703125,3.200000047683716,73.0,4.300000190734863,9.300000190734863,11.100000381469727,1,1
Karur,Tamil Nadu,India,10.95,78.08,Asia/Kolkata,1634108408,2021-10-13 12:30,1634104800,2021-10-13 11:30,32.6,90.7,1,13.0,20.9,293,WNW,1007.0,29.73,0.0,0.0,52,29,36.4,97.5,10.0,6.0,8.0,15.0,24.1,Partly cloudy,257.0,3.5,47.900001525878906,1.600000023841858,3.0,4.400000095367432,1,1
Krishnagiri,Tamil Nadu,India,12.53,78.23,Asia/Kolkata,1634108408,2021-10-13 12:30,1634107500,2021-10-13 12:15,29.1,84.4,1,13.2,21.2,282,WNW,1008.0,29.76,0.0,0.0,64,44,32.1,89.8,10.0,6.0,7.0,15.2,24.5,Partly cloudy,247.0,3.0,52.20000076293945,2.0,2.9000000953674316,4.199999809265137,1,1
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1634108409,2021-10-13 12:30,1634107500,2021-10-13 12:15,35.0,95.0,1,13.6,22.0,300,WNW,1006.0,29.71,0.0,0.0,44,25,42.0,107.6,8.0,4.0,8.0,5.6,9.0,Partly cloudy,293.70001220703125,3.5999999046325684,57.20000076293945,3.5,5.800000190734863,8.300000190734863,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1634108409,2021-10-13 12:30,1634104800,2021-10-13 11:30,31.9,89.4,1,14.5,23.4,262,W,1006.0,29.71,0.0,0.0,57,30,36.2,97.2,10.0,6.0,8.0,16.8,27.0,Partly cloudy,427.29998779296875,10.5,83.0,14.300000190734863,24.799999237060547,29.799999237060547,2,3
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1634108410,2021-10-13 12:30,1634104800,2021-10-13 11:30,30.4,86.7,1,7.2,11.5,293,WNW,1007.0,29.75,0.1,0.0,65,87,34.8,94.6,10.0,6.0,7.0,8.3,13.3,Patchy rain possible,410.6000061035156,9.800000190734863,37.20000076293945,4.699999809265137,9.399999618530273,13.300000190734863,1,1
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1634108410,2021-10-13 12:30,1634104800,2021-10-13 11:30,32.0,89.6,1,15.0,24.1,270,W,1006.0,29.71,0.0,0.0,59,25,35.7,96.2,6.0,3.0,8.0,16.6,26.6,Partly cloudy,303.79998779296875,2.5999999046325684,69.4000015258789,1.7000000476837158,10.0,12.699999809265137,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1634108410,2021-10-13 12:30,1634107500,2021-10-13 12:15,32.0,89.6,1,15.0,24.1,270,W,1006.0,29.71,0.0,0.0,59,25,36.6,97.9,6.0,3.0,8.0,5.8,9.4,Partly cloudy,240.3000030517578,2.0999999046325684,57.900001525878906,0.699999988079071,2.5999999046325684,4.099999904632568,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1634108411,2021-10-13 12:30,1634104800,2021-10-13 11:30,31.6,88.9,1,5.8,9.4,222,SW,1007.0,29.74,0.0,0.0,56,17,35.5,95.9,10.0,6.0,8.0,6.7,10.8,Sunny,383.8999938964844,6.0,75.80000305175781,1.100000023841858,13.399999618530273,15.699999809265137,1,2
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1634108411,2021-10-13 12:30,1634104800,2021-10-13 11:30,29.8,85.6,1,5.1,8.3,291,WNW,1008.0,29.76,0.0,0.0,66,37,33.8,92.8,10.0,6.0,7.0,5.8,9.4,Partly cloudy,237.0,2.700000047683716,37.20000076293945,2.4000000953674316,1.7000000476837158,3.200000047683716,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1634108411,2021-10-13 12:30,1634104800,2021-10-13 11:30,35.0,95.0,1,13.6,22.0,300,WNW,1006.0,29.71,0.0,0.0,44,25,43.7,110.6,8.0,4.0,8.0,1.6,2.5,Partly cloudy,270.3999938964844,2.700000047683716,42.599998474121094,0.5,3.0,4.900000095367432,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1634108412,2021-10-13 12:30,1634104800,2021-10-13 11:30,32.0,89.6,1,15.0,24.1,270,W,1006.0,29.71,0.0,0.0,59,25,35.7,96.2,6.0,3.0,8.0,18.3,29.5,Partly cloudy,307.1000061035156,3.0,81.5,4.099999904632568,12.399999618530273,15.100000381469727,1,2
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1634108413,2021-10-13 12:30,1634104800,2021-10-13 11:30,32.8,91.0,1,15.7,25.2,262,W,1006.0,29.71,0.0,0.0,52,47,36.9,98.4,10.0,6.0,8.0,18.1,29.2,Partly cloudy,410.6000061035156,6.400000095367432,80.80000305175781,5.599999904632568,21.299999237060547,25.899999618530273,2,2
